id,instrument_token,symbol,expiry_date,strike_price,option_type,tier,subscribed_at,ws_connection_id,active
1924,59574,BANKNIFTY,2026-02-24,43000.0,PE,TIER_B,2026-02-06 04:55:32.783513,4,1
1925,41063,BANKNIFTY,2026-02-24,43400.0,CE,TIER_B,2026-02-06 04:55:32.783568,5,1
1926,41064,BANKNIFTY,2026-02-24,43400.0,PE,TIER_B,2026-02-06 04:55:32.783626,1,1
1927,59575,BANKNIFTY,2026-02-24,43500.0,CE,TIER_B,2026-02-06 04:55:32.783685,2,1
1928,59576,BANKNIFTY,2026-02-24,43500.0,PE,TIER_B,2026-02-06 04:55:32.783738,3,1
1929,64484,BANKNIFTY,2026-02-24,43600.0,CE,TIER_B,2026-02-06 04:55:32.783793,4,1
1930,64485,BANKNIFTY,2026-02-24,43600.0,PE,TIER_B,2026-02-06 04:55:32.783853,5,1
1931,64486,BANKNIFTY,2026-02-24,43700.0,CE,TIER_B,2026-02-06 04:55:32.783908,1,1
1932,64487,BANKNIFTY,2026-02-24,43700.0,PE,TIER_B,2026-02-06 04:55:32.783962,2,1
1933,59577,BANKNIFTY,2026-02-24,43800.0,CE,TIER_B,2026-02-06 04:55:32.784019,3,1
1934,59578,BANKNIFTY,2026-02-24,43800.0,PE,TIER_B,2026-02-06 04:55:32.784075,4,1
1935,59579,BANKNIFTY,2026-02-24,43900.0,CE,TIER_B,2026-02-06 04:55:32.784129,5,1
1936,59580,BANKNIFTY,2026-02-24,43900.0,PE,TIER_B,2026-02-06 04:55:32.784184,1,1
1937,59581,BANKNIFTY,2026-02-24,44000.0,CE,TIER_B,2026-02-06 04:55:32.784248,2,1
1938,59582,BANKNIFTY,2026-02-24,44000.0,PE,TIER_B,2026-02-06 04:55:32.784306,3,1
1939,59583,BANKNIFTY,2026-02-24,44100.0,CE,TIER_B,2026-02-06 04:55:32.784365,4,1
1940,59584,BANKNIFTY,2026-02-24,44100.0,PE,TIER_B,2026-02-06 04:55:32.784425,5,1
1941,59585,BANKNIFTY,2026-02-24,44200.0,CE,TIER_B,2026-02-06 04:55:32.784481,1,1
1942,59586,BANKNIFTY,2026-02-24,44200.0,PE,TIER_B,2026-02-06 04:55:32.784535,2,1
1943,59587,BANKNIFTY,2026-02-24,44300.0,CE,TIER_B,2026-02-06 04:55:32.784591,3,1
1944,59588,BANKNIFTY,2026-02-24,44300.0,PE,TIER_B,2026-02-06 04:55:32.784649,4,1
1945,59589,BANKNIFTY,2026-02-24,44400.0,CE,TIER_B,2026-02-06 04:55:32.784729,5,1
1946,59590,BANKNIFTY,2026-02-24,44400.0,PE,TIER_B,2026-02-06 04:55:32.784792,1,1
1947,47338,BANKNIFTY,2026-03-30,31500.0,CE,TIER_B,2026-02-06 04:55:32.785148,2,1
1948,47339,BANKNIFTY,2026-03-30,31500.0,PE,TIER_B,2026-02-06 04:55:32.785194,3,1
1949,37453,BANKNIFTY,2026-03-30,33000.0,CE,TIER_B,2026-02-06 04:55:32.785231,4,1
1950,37454,BANKNIFTY,2026-03-30,33000.0,PE,TIER_B,2026-02-06 04:55:32.785264,5,1
1951,58482,BANKNIFTY,2026-03-30,34500.0,CE,TIER_B,2026-02-06 04:55:32.785298,1,1
1952,58489,BANKNIFTY,2026-03-30,34500.0,PE,TIER_B,2026-02-06 04:55:32.785331,2,1
1953,58490,BANKNIFTY,2026-03-30,36000.0,CE,TIER_B,2026-02-06 04:55:32.785366,3,1
1954,58493,BANKNIFTY,2026-03-30,36000.0,PE,TIER_B,2026-02-06 04:55:32.785400,4,1
1955,52091,BANKNIFTY,2026-03-30,36500.0,CE,TIER_B,2026-02-06 04:55:32.785432,5,1
1956,52092,BANKNIFTY,2026-03-30,36500.0,PE,TIER_B,2026-02-06 04:55:32.785464,1,1
1957,52093,BANKNIFTY,2026-03-30,37000.0,CE,TIER_B,2026-02-06 04:55:32.785495,2,1
1958,52094,BANKNIFTY,2026-03-30,37000.0,PE,TIER_B,2026-02-06 04:55:32.785526,3,1
1959,58494,BANKNIFTY,2026-03-30,37500.0,CE,TIER_B,2026-02-06 04:55:32.785557,4,1
1960,58495,BANKNIFTY,2026-03-30,37500.0,PE,TIER_B,2026-02-06 04:55:32.785588,5,1
1961,52095,BANKNIFTY,2026-03-30,38000.0,CE,TIER_B,2026-02-06 04:55:32.785619,1,1
1962,52096,BANKNIFTY,2026-03-30,38000.0,PE,TIER_B,2026-02-06 04:55:32.785650,2,1
1963,52098,BANKNIFTY,2026-03-30,38500.0,CE,TIER_B,2026-02-06 04:55:32.785687,3,1
1964,52099,BANKNIFTY,2026-03-30,38500.0,PE,TIER_B,2026-02-06 04:55:32.785720,4,1
1965,58496,BANKNIFTY,2026-03-30,39000.0,CE,TIER_B,2026-02-06 04:55:32.785752,5,1
1966,58497,BANKNIFTY,2026-03-30,39000.0,PE,TIER_B,2026-02-06 04:55:32.785784,1,1
1967,52100,BANKNIFTY,2026-03-30,39500.0,CE,TIER_B,2026-02-06 04:55:32.785816,2,1
1968,52101,BANKNIFTY,2026-03-30,39500.0,PE,TIER_B,2026-02-06 04:55:32.785848,3,1
1969,52102,BANKNIFTY,2026-03-30,40000.0,CE,TIER_B,2026-02-06 04:55:32.785879,4,1
1970,52103,BANKNIFTY,2026-03-30,40000.0,PE,TIER_B,2026-02-06 04:55:32.785911,5,1
1971,58498,BANKNIFTY,2026-03-30,40500.0,CE,TIER_B,2026-02-06 04:55:32.785945,1,1
1972,58503,BANKNIFTY,2026-03-30,40500.0,PE,TIER_B,2026-02-06 04:55:32.785978,2,1
1973,52107,BANKNIFTY,2026-03-30,41000.0,CE,TIER_B,2026-02-06 04:55:32.786010,3,1
1974,52108,BANKNIFTY,2026-03-30,41000.0,PE,TIER_B,2026-02-06 04:55:32.786045,4,1
1975,52109,BANKNIFTY,2026-03-30,41500.0,CE,TIER_B,2026-02-06 04:55:32.786076,5,1
1976,52110,BANKNIFTY,2026-03-30,41500.0,PE,TIER_B,2026-02-06 04:55:32.786108,1,1
1977,58504,BANKNIFTY,2026-03-30,42000.0,CE,TIER_B,2026-02-06 04:55:32.786143,2,1
1978,58507,BANKNIFTY,2026-03-30,42000.0,PE,TIER_B,2026-02-06 04:55:32.786176,3,1
1979,52112,BANKNIFTY,2026-03-30,42500.0,CE,TIER_B,2026-02-06 04:55:32.786208,4,1
1980,52113,BANKNIFTY,2026-03-30,42500.0,PE,TIER_B,2026-02-06 04:55:32.786241,5,1
1981,52114,BANKNIFTY,2026-03-30,43000.0,CE,TIER_B,2026-02-06 04:55:32.786279,1,1
1982,52115,BANKNIFTY,2026-03-30,43000.0,PE,TIER_B,2026-02-06 04:55:32.786386,2,1
1983,41065,BANKNIFTY,2026-03-30,43400.0,CE,TIER_B,2026-02-06 04:55:32.786523,3,1
1984,41066,BANKNIFTY,2026-03-30,43400.0,PE,TIER_B,2026-02-06 04:55:32.786682,4,1
1985,58508,BANKNIFTY,2026-03-30,43500.0,CE,TIER_B,2026-02-06 04:55:32.786745,5,1
1986,58509,BANKNIFTY,2026-03-30,43500.0,PE,TIER_B,2026-02-06 04:55:32.786924,1,1
1987,64488,BANKNIFTY,2026-03-30,43600.0,CE,TIER_B,2026-02-06 04:55:32.787003,2,1
1988,64489,BANKNIFTY,2026-03-30,43600.0,PE,TIER_B,2026-02-06 04:55:32.787111,3,1
1989,64490,BANKNIFTY,2026-03-30,43700.0,CE,TIER_B,2026-02-06 04:55:32.787244,4,1
1990,64491,BANKNIFTY,2026-03-30,43700.0,PE,TIER_B,2026-02-06 04:55:32.787333,5,1
1991,36947,BANKNIFTY,2026-03-30,43800.0,CE,TIER_B,2026-02-06 04:55:32.787454,1,1
1992,36948,BANKNIFTY,2026-03-30,43800.0,PE,TIER_B,2026-02-06 04:55:32.787522,2,1
1993,38639,BANKNIFTY,2026-03-30,43900.0,CE,TIER_B,2026-02-06 04:55:32.787575,3,1
1994,38640,BANKNIFTY,2026-03-30,43900.0,PE,TIER_B,2026-02-06 04:55:32.787630,4,1
1995,52116,BANKNIFTY,2026-03-30,44000.0,CE,TIER_B,2026-02-06 04:55:32.787680,5,1
1996,52117,BANKNIFTY,2026-03-30,44000.0,PE,TIER_B,2026-02-06 04:55:32.787757,1,1
1997,38647,BANKNIFTY,2026-03-30,44100.0,CE,TIER_B,2026-02-06 04:55:32.787841,2,1
1998,38648,BANKNIFTY,2026-03-30,44100.0,PE,TIER_B,2026-02-06 04:55:32.787902,3,1
1999,858583,SENSEX,2026-02-12,71200.0,CE,TIER_B,2026-02-06 04:55:32.788540,4,1
2000,858941,SENSEX,2026-02-12,71200.0,PE,TIER_B,2026-02-06 04:55:32.788637,5,1
2001,858196,SENSEX,2026-02-12,71300.0,CE,TIER_B,2026-02-06 04:55:32.788706,1,1
2002,858534,SENSEX,2026-02-12,71300.0,PE,TIER_B,2026-02-06 04:55:32.788771,2,1
2003,858679,SENSEX,2026-02-12,71400.0,CE,TIER_B,2026-02-06 04:55:32.788829,3,1
2004,858151,SENSEX,2026-02-12,71400.0,PE,TIER_B,2026-02-06 04:55:32.788886,4,1
2005,858282,SENSEX,2026-02-12,71500.0,CE,TIER_B,2026-02-06 04:55:32.788946,5,1
2006,858628,SENSEX,2026-02-12,71500.0,PE,TIER_B,2026-02-06 04:55:32.789004,1,1
2007,859483,SENSEX,2026-02-12,71600.0,CE,TIER_B,2026-02-06 04:55:32.789066,2,1
2008,858242,SENSEX,2026-02-12,71600.0,PE,TIER_B,2026-02-06 04:55:32.789124,3,1
2009,858383,SENSEX,2026-02-12,71700.0,CE,TIER_B,2026-02-06 04:55:32.789182,4,1
2010,858728,SENSEX,2026-02-12,71700.0,PE,TIER_B,2026-02-06 04:55:32.789238,5,1
2011,858011,SENSEX,2026-02-12,71800.0,CE,TIER_B,2026-02-06 04:55:32.789292,1,1
2012,858323,SENSEX,2026-02-12,71800.0,PE,TIER_B,2026-02-06 04:55:32.789350,2,1
2013,858499,SENSEX,2026-02-12,71900.0,CE,TIER_B,2026-02-06 04:55:32.789425,3,1
2014,858842,SENSEX,2026-02-12,71900.0,PE,TIER_B,2026-02-06 04:55:32.789484,4,1
2015,847224,SENSEX,2026-02-12,72000.0,CE,TIER_B,2026-02-06 04:55:32.789560,5,1
2016,846392,SENSEX,2026-02-12,72000.0,PE,TIER_B,2026-02-06 04:55:32.789616,1,1
2017,846974,SENSEX,2026-02-12,72100.0,CE,TIER_B,2026-02-06 04:55:32.789681,2,1
2018,847197,SENSEX,2026-02-12,72100.0,PE,TIER_B,2026-02-06 04:55:32.789734,3,1
2019,847293,SENSEX,2026-02-12,72200.0,CE,TIER_B,2026-02-06 04:55:32.789787,4,1
2020,846946,SENSEX,2026-02-12,72200.0,PE,TIER_B,2026-02-06 04:55:32.789822,5,1
2021,847042,SENSEX,2026-02-12,72300.0,CE,TIER_B,2026-02-06 04:55:32.789857,1,1
2022,847261,SENSEX,2026-02-12,72300.0,PE,TIER_B,2026-02-06 04:55:32.789890,2,1
2023,845318,SENSEX,2026-02-12,72400.0,CE,TIER_B,2026-02-06 04:55:32.789941,3,1
2024,845430,SENSEX,2026-02-12,72400.0,PE,TIER_B,2026-02-06 04:55:32.789977,4,1
2025,845499,SENSEX,2026-02-12,72500.0,CE,TIER_B,2026-02-06 04:55:32.790010,5,1
2026,845637,SENSEX,2026-02-12,72500.0,PE,TIER_B,2026-02-06 04:55:32.790044,1,1
2027,845358,SENSEX,2026-02-12,72600.0,CE,TIER_B,2026-02-06 04:55:32.790076,2,1
2028,845480,SENSEX,2026-02-12,72600.0,PE,TIER_B,2026-02-06 04:55:32.790109,3,1
2029,844808,SENSEX,2026-02-12,72700.0,CE,TIER_B,2026-02-06 04:55:32.790141,4,1
2030,843720,SENSEX,2026-02-12,72700.0,PE,TIER_B,2026-02-06 04:55:32.790173,5,1
2031,844507,SENSEX,2026-02-12,72800.0,CE,TIER_B,2026-02-06 04:55:32.790205,1,1
2032,844774,SENSEX,2026-02-12,72800.0,PE,TIER_B,2026-02-06 04:55:32.790237,2,1
2033,844873,SENSEX,2026-02-12,72900.0,CE,TIER_B,2026-02-06 04:55:32.790269,3,1
2034,844456,SENSEX,2026-02-12,72900.0,PE,TIER_B,2026-02-06 04:55:32.790300,4,1
2035,844344,SENSEX,2026-02-12,73000.0,CE,TIER_B,2026-02-06 04:55:32.790331,5,1
2036,843859,SENSEX,2026-02-12,73000.0,PE,TIER_B,2026-02-06 04:55:32.790362,1,1
2037,843999,SENSEX,2026-02-12,73100.0,CE,TIER_B,2026-02-06 04:55:32.790398,2,1
2038,844296,SENSEX,2026-02-12,73100.0,PE,TIER_B,2026-02-06 04:55:32.790430,3,1
2039,843644,SENSEX,2026-02-12,73200.0,CE,TIER_B,2026-02-06 04:55:32.790463,4,1
2040,843944,SENSEX,2026-02-12,73200.0,PE,TIER_B,2026-02-06 04:55:32.790494,5,1
2041,844083,SENSEX,2026-02-12,73300.0,CE,TIER_B,2026-02-06 04:55:32.790527,1,1
2042,844389,SENSEX,2026-02-12,73300.0,PE,TIER_B,2026-02-06 04:55:32.790558,2,1
2043,843739,SENSEX,2026-02-12,73400.0,CE,TIER_B,2026-02-06 04:55:32.790589,3,1
2044,844034,SENSEX,2026-02-12,73400.0,PE,TIER_B,2026-02-06 04:55:32.790621,4,1
2045,844167,SENSEX,2026-02-12,73500.0,CE,TIER_B,2026-02-06 04:55:32.790654,5,1
2046,844476,SENSEX,2026-02-12,73500.0,PE,TIER_B,2026-02-06 04:55:32.790697,1,1
2047,843833,SENSEX,2026-02-12,73600.0,CE,TIER_B,2026-02-06 04:55:32.790749,2,1
2048,844123,SENSEX,2026-02-12,73600.0,PE,TIER_B,2026-02-06 04:55:32.790782,3,1
2049,843386,SENSEX,2026-02-12,73700.0,CE,TIER_B,2026-02-06 04:55:32.790815,4,1
2050,843241,SENSEX,2026-02-12,73700.0,PE,TIER_B,2026-02-06 04:55:32.790847,5,1
2051,858081,SENSEX,2026-02-19,71200.0,CE,TIER_B,2026-02-06 04:55:32.791152,1,1
2052,858407,SENSEX,2026-02-19,71200.0,PE,TIER_B,2026-02-06 04:55:32.791209,2,1
2053,859276,SENSEX,2026-02-19,71300.0,CE,TIER_B,2026-02-06 04:55:32.791269,3,1
2054,858032,SENSEX,2026-02-19,71300.0,PE,TIER_B,2026-02-06 04:55:32.791319,4,1
2055,858184,SENSEX,2026-02-19,71400.0,CE,TIER_B,2026-02-06 04:55:32.791355,5,1
2056,859230,SENSEX,2026-02-19,71400.0,PE,TIER_B,2026-02-06 04:55:32.791391,1,1
2057,859368,SENSEX,2026-02-19,71500.0,CE,TIER_B,2026-02-06 04:55:32.791426,2,1
2058,858134,SENSEX,2026-02-19,71500.0,PE,TIER_B,2026-02-06 04:55:32.791459,3,1
2059,858993,SENSEX,2026-02-19,71600.0,CE,TIER_B,2026-02-06 04:55:32.791493,4,1
2060,859315,SENSEX,2026-02-19,71600.0,PE,TIER_B,2026-02-06 04:55:32.791525,5,1
2061,859467,SENSEX,2026-02-19,71700.0,CE,TIER_B,2026-02-06 04:55:32.791558,1,1
2062,858224,SENSEX,2026-02-19,71700.0,PE,TIER_B,2026-02-06 04:55:32.791590,2,1
2063,859097,SENSEX,2026-02-19,71800.0,CE,TIER_B,2026-02-06 04:55:32.791622,3,1
2064,859418,SENSEX,2026-02-19,71800.0,PE,TIER_B,2026-02-06 04:55:32.791654,4,1
2065,859562,SENSEX,2026-02-19,71900.0,CE,TIER_B,2026-02-06 04:55:32.791691,5,1
2066,859038,SENSEX,2026-02-19,71900.0,PE,TIER_B,2026-02-06 04:55:32.791723,1,1
2067,846903,SENSEX,2026-02-19,72000.0,CE,TIER_B,2026-02-06 04:55:32.791755,2,1
2068,846505,SENSEX,2026-02-19,72000.0,PE,TIER_B,2026-02-06 04:55:32.791787,3,1
2069,846635,SENSEX,2026-02-19,72100.0,CE,TIER_B,2026-02-06 04:55:32.791818,4,1
2070,846860,SENSEX,2026-02-19,72100.0,PE,TIER_B,2026-02-06 04:55:32.791850,5,1
2071,846968,SENSEX,2026-02-19,72200.0,CE,TIER_B,2026-02-06 04:55:32.791884,1,1
2072,846588,SENSEX,2026-02-19,72200.0,PE,TIER_B,2026-02-06 04:55:32.791915,2,1
2073,846710,SENSEX,2026-02-19,72300.0,CE,TIER_B,2026-02-06 04:55:32.791946,3,1
2074,846931,SENSEX,2026-02-19,72300.0,PE,TIER_B,2026-02-06 04:55:32.791978,4,1
2075,845111,SENSEX,2026-02-19,72400.0,CE,TIER_B,2026-02-06 04:55:32.792010,5,1
2076,845247,SENSEX,2026-02-19,72400.0,PE,TIER_B,2026-02-06 04:55:32.792040,1,1
2077,845311,SENSEX,2026-02-19,72500.0,CE,TIER_B,2026-02-06 04:55:32.792073,2,1
2078,845427,SENSEX,2026-02-19,72500.0,PE,TIER_B,2026-02-06 04:55:32.792105,3,1
2079,845152,SENSEX,2026-02-19,72600.0,CE,TIER_B,2026-02-06 04:55:32.792137,4,1
2080,845294,SENSEX,2026-02-19,72600.0,PE,TIER_B,2026-02-06 04:55:32.792168,5,1
2081,844395,SENSEX,2026-02-19,72700.0,CE,TIER_B,2026-02-06 04:55:32.792200,1,1
2082,843904,SENSEX,2026-02-19,72700.0,PE,TIER_B,2026-02-06 04:55:32.792230,2,1
2083,844041,SENSEX,2026-02-19,72800.0,CE,TIER_B,2026-02-06 04:55:32.792263,3,1
2084,844341,SENSEX,2026-02-19,72800.0,PE,TIER_B,2026-02-06 04:55:32.792294,4,1
2085,843691,SENSEX,2026-02-19,72900.0,CE,TIER_B,2026-02-06 04:55:32.792326,5,1
2086,843995,SENSEX,2026-02-19,72900.0,PE,TIER_B,2026-02-06 04:55:32.792357,1,1
2087,844537,SENSEX,2026-02-19,73000.0,CE,TIER_B,2026-02-06 04:55:32.792388,2,1
2088,844792,SENSEX,2026-02-19,73000.0,PE,TIER_B,2026-02-06 04:55:32.792420,3,1
2089,844894,SENSEX,2026-02-19,73100.0,CE,TIER_B,2026-02-06 04:55:32.792450,4,1
2090,843848,SENSEX,2026-02-19,73100.0,PE,TIER_B,2026-02-06 04:55:32.792481,5,1
2091,844611,SENSEX,2026-02-19,73200.0,CE,TIER_B,2026-02-06 04:55:32.792514,1,1
2092,844852,SENSEX,2026-02-19,73200.0,PE,TIER_B,2026-02-06 04:55:32.792547,2,1
2093,844960,SENSEX,2026-02-19,73300.0,CE,TIER_B,2026-02-06 04:55:32.792599,3,1
2094,843931,SENSEX,2026-02-19,73300.0,PE,TIER_B,2026-02-06 04:55:32.792633,4,1
2095,844691,SENSEX,2026-02-19,73400.0,CE,TIER_B,2026-02-06 04:55:32.792664,5,1
2096,844921,SENSEX,2026-02-19,73400.0,PE,TIER_B,2026-02-06 04:55:32.792700,1,1
2097,843708,SENSEX,2026-02-19,73500.0,CE,TIER_B,2026-02-06 04:55:32.792733,2,1
2098,844648,SENSEX,2026-02-19,73500.0,PE,TIER_B,2026-02-06 04:55:32.792763,3,1
2099,844766,SENSEX,2026-02-19,73600.0,CE,TIER_B,2026-02-06 04:55:32.792796,4,1
2100,843676,SENSEX,2026-02-19,73600.0,PE,TIER_B,2026-02-06 04:55:32.792843,5,1
2101,843450,SENSEX,2026-02-19,73700.0,CE,TIER_B,2026-02-06 04:55:32.792877,1,1
2102,843529,SENSEX,2026-02-19,73700.0,PE,TIER_B,2026-02-06 04:55:32.792910,2,1
2103,42442,NIFTY,2026-02-10,24050.0,CE,TIER_B,2026-02-08 07:42:14.247188,3,1
2104,42445,NIFTY,2026-02-10,24050.0,PE,TIER_B,2026-02-08 07:42:14.247241,4,1
2105,42446,NIFTY,2026-02-10,24100.0,CE,TIER_B,2026-02-08 07:42:14.247282,5,1
2106,42447,NIFTY,2026-02-10,24100.0,PE,TIER_B,2026-02-08 07:42:14.247321,1,1
2107,42448,NIFTY,2026-02-10,24150.0,CE,TIER_B,2026-02-08 07:42:14.247359,2,1
2108,42449,NIFTY,2026-02-10,24150.0,PE,TIER_B,2026-02-08 07:42:14.247395,3,1
2109,42450,NIFTY,2026-02-10,24200.0,CE,TIER_B,2026-02-08 07:42:14.247430,4,1
2110,42451,NIFTY,2026-02-10,24200.0,PE,TIER_B,2026-02-08 07:42:14.247464,5,1
2111,42452,NIFTY,2026-02-10,24250.0,CE,TIER_B,2026-02-08 07:42:14.247501,1,1
2112,42457,NIFTY,2026-02-10,24250.0,PE,TIER_B,2026-02-08 07:42:14.247538,2,1
2113,42458,NIFTY,2026-02-10,24300.0,CE,TIER_B,2026-02-08 07:42:14.247573,3,1
2114,42463,NIFTY,2026-02-10,24300.0,PE,TIER_B,2026-02-08 07:42:14.247608,4,1
2115,42464,NIFTY,2026-02-10,24350.0,CE,TIER_B,2026-02-08 07:42:14.247643,5,1
2116,42467,NIFTY,2026-02-10,24350.0,PE,TIER_B,2026-02-08 07:42:14.247677,1,1
2117,42468,NIFTY,2026-02-10,24400.0,CE,TIER_B,2026-02-08 07:42:14.247711,2,1
2118,42469,NIFTY,2026-02-10,24400.0,PE,TIER_B,2026-02-08 07:42:14.247744,3,1
2119,42470,NIFTY,2026-02-10,24450.0,CE,TIER_B,2026-02-08 07:42:14.247777,4,1
2120,42471,NIFTY,2026-02-10,24450.0,PE,TIER_B,2026-02-08 07:42:14.247813,5,1
2121,42472,NIFTY,2026-02-10,24500.0,CE,TIER_B,2026-02-08 07:42:14.247846,1,1
2122,42475,NIFTY,2026-02-10,24500.0,PE,TIER_B,2026-02-08 07:42:14.247879,2,1
2123,42476,NIFTY,2026-02-10,24550.0,CE,TIER_B,2026-02-08 07:42:14.247914,3,1
2124,42479,NIFTY,2026-02-10,24550.0,PE,TIER_B,2026-02-08 07:42:14.247948,4,1
2125,42480,NIFTY,2026-02-10,24600.0,CE,TIER_B,2026-02-08 07:42:14.247982,5,1
2126,42481,NIFTY,2026-02-10,24600.0,PE,TIER_B,2026-02-08 07:42:14.248016,1,1
2127,48122,NIFTY,2026-02-17,24050.0,CE,TIER_B,2026-02-08 07:42:14.248517,2,1
2128,48123,NIFTY,2026-02-17,24050.0,PE,TIER_B,2026-02-08 07:42:14.248556,3,1
2129,48124,NIFTY,2026-02-17,24100.0,CE,TIER_B,2026-02-08 07:42:14.248594,4,1
2130,48125,NIFTY,2026-02-17,24100.0,PE,TIER_B,2026-02-08 07:42:14.248631,5,1
2131,48126,NIFTY,2026-02-17,24150.0,CE,TIER_B,2026-02-08 07:42:14.248668,1,1
2132,48127,NIFTY,2026-02-17,24150.0,PE,TIER_B,2026-02-08 07:42:14.248704,2,1
2133,48132,NIFTY,2026-02-17,24200.0,CE,TIER_B,2026-02-08 07:42:14.248739,3,1
2134,48133,NIFTY,2026-02-17,24200.0,PE,TIER_B,2026-02-08 07:42:14.248773,4,1
2135,48134,NIFTY,2026-02-17,24250.0,CE,TIER_B,2026-02-08 07:42:14.248807,5,1
2136,48135,NIFTY,2026-02-17,24250.0,PE,TIER_B,2026-02-08 07:42:14.248840,1,1
2137,48136,NIFTY,2026-02-17,24300.0,CE,TIER_B,2026-02-08 07:42:14.248873,2,1
2138,48139,NIFTY,2026-02-17,24300.0,PE,TIER_B,2026-02-08 07:42:14.248907,3,1
2139,48140,NIFTY,2026-02-17,24350.0,CE,TIER_B,2026-02-08 07:42:14.248940,4,1
2140,48141,NIFTY,2026-02-17,24350.0,PE,TIER_B,2026-02-08 07:42:14.248973,5,1
2141,48142,NIFTY,2026-02-17,24400.0,CE,TIER_B,2026-02-08 07:42:14.249005,1,1
2142,48143,NIFTY,2026-02-17,24400.0,PE,TIER_B,2026-02-08 07:42:14.249040,2,1
2143,48144,NIFTY,2026-02-17,24450.0,CE,TIER_B,2026-02-08 07:42:14.249073,3,1
2144,48145,NIFTY,2026-02-17,24450.0,PE,TIER_B,2026-02-08 07:42:14.249106,4,1
2145,48146,NIFTY,2026-02-17,24500.0,CE,TIER_B,2026-02-08 07:42:14.249140,5,1
2146,48147,NIFTY,2026-02-17,24500.0,PE,TIER_B,2026-02-08 07:42:14.249173,1,1
2147,48148,NIFTY,2026-02-17,24550.0,CE,TIER_B,2026-02-08 07:42:14.249206,2,1
2148,48149,NIFTY,2026-02-17,24550.0,PE,TIER_B,2026-02-08 07:42:14.249238,3,1
2149,48150,NIFTY,2026-02-17,24600.0,CE,TIER_B,2026-02-08 07:42:14.249271,4,1
2150,48151,NIFTY,2026-02-17,24600.0,PE,TIER_B,2026-02-08 07:42:14.249303,5,1
2151,59591,BANKNIFTY,2026-02-24,44500.0,CE,TIER_B,2026-02-08 07:42:14.250409,1,1
2152,59592,BANKNIFTY,2026-02-24,44500.0,PE,TIER_B,2026-02-08 07:42:14.250482,2,1
2153,59593,BANKNIFTY,2026-02-24,44600.0,CE,TIER_B,2026-02-08 07:42:14.250528,3,1
2154,59594,BANKNIFTY,2026-02-24,44600.0,PE,TIER_B,2026-02-08 07:42:14.250565,4,1
2155,59595,BANKNIFTY,2026-02-24,44700.0,CE,TIER_B,2026-02-08 07:42:14.250604,5,1
2156,59596,BANKNIFTY,2026-02-24,44700.0,PE,TIER_B,2026-02-08 07:42:14.250643,1,1
2157,59597,BANKNIFTY,2026-02-24,44800.0,CE,TIER_B,2026-02-08 07:42:14.250681,2,1
2158,59598,BANKNIFTY,2026-02-24,44800.0,PE,TIER_B,2026-02-08 07:42:14.250715,3,1
2159,59599,BANKNIFTY,2026-02-24,44900.0,CE,TIER_B,2026-02-08 07:42:14.250749,4,1
2160,59600,BANKNIFTY,2026-02-24,44900.0,PE,TIER_B,2026-02-08 07:42:14.250787,5,1
2161,59601,BANKNIFTY,2026-02-24,45000.0,CE,TIER_B,2026-02-08 07:42:14.250821,1,1
2162,59602,BANKNIFTY,2026-02-24,45000.0,PE,TIER_B,2026-02-08 07:42:14.250855,2,1
2163,59603,BANKNIFTY,2026-02-24,45100.0,CE,TIER_B,2026-02-08 07:42:14.250890,3,1
2164,59604,BANKNIFTY,2026-02-24,45100.0,PE,TIER_B,2026-02-08 07:42:14.250926,4,1
2165,59605,BANKNIFTY,2026-02-24,45200.0,CE,TIER_B,2026-02-08 07:42:14.250960,5,1
2166,59606,BANKNIFTY,2026-02-24,45200.0,PE,TIER_B,2026-02-08 07:42:14.250994,1,1
2167,59607,BANKNIFTY,2026-02-24,45300.0,CE,TIER_B,2026-02-08 07:42:14.251027,2,1
2168,59609,BANKNIFTY,2026-02-24,45300.0,PE,TIER_B,2026-02-08 07:42:14.251060,3,1
2169,59610,BANKNIFTY,2026-02-24,45400.0,CE,TIER_B,2026-02-08 07:42:14.251094,4,1
2170,59611,BANKNIFTY,2026-02-24,45400.0,PE,TIER_B,2026-02-08 07:42:14.251128,5,1
2171,59612,BANKNIFTY,2026-02-24,45500.0,CE,TIER_B,2026-02-08 07:42:14.251161,1,1
2172,59613,BANKNIFTY,2026-02-24,45500.0,PE,TIER_B,2026-02-08 07:42:14.251195,2,1
2173,59614,BANKNIFTY,2026-02-24,45600.0,CE,TIER_B,2026-02-08 07:42:14.251229,3,1
2174,59616,BANKNIFTY,2026-02-24,45600.0,PE,TIER_B,2026-02-08 07:42:14.251262,4,1
2175,59617,BANKNIFTY,2026-02-24,45700.0,CE,TIER_B,2026-02-08 07:42:14.251294,5,1
2176,59625,BANKNIFTY,2026-02-24,45700.0,PE,TIER_B,2026-02-08 07:42:14.251327,1,1
2177,59627,BANKNIFTY,2026-02-24,45800.0,CE,TIER_B,2026-02-08 07:42:14.251359,2,1
2178,59628,BANKNIFTY,2026-02-24,45800.0,PE,TIER_B,2026-02-08 07:42:14.251392,3,1
2179,59629,BANKNIFTY,2026-02-24,45900.0,CE,TIER_B,2026-02-08 07:42:14.251424,4,1
2180,59630,BANKNIFTY,2026-02-24,45900.0,PE,TIER_B,2026-02-08 07:42:14.251458,5,1
